2.500000000000000000e+00
2.500000000000000000e+00
2.634225222364329877e+00
2.894623518058484724e+00
3.267620315039205359e+00
3.734810174668247829e+00
4.273853944589305343e+00
4.859538232932234081e+00
5.464947326033358976e+00
6.062693401483596034e+00
6.626149105738383227e+00
7.130627312566431009e+00
7.554456083282170553e+00
7.879902331142966787e+00
8.093905170531320081e+00
8.188589041547487568e+00
8.161537009930464492e+00
8.015815671262439324e+00
7.759754332760731010e+00
7.406492099246896110e+00
6.973316666474309145e+00
6.480827581417720751e+00
5.951964083260452121e+00
5.410943086052149908e+00
4.882156189710078920e+00
4.389075693751531837e+00
