2.500000000000000000e+00
2.500000000000000000e+00
2.884824665395855359e+00
3.577973726583997927e+00
4.468791255220393666e+00
5.429068617654071005e+00
6.330728198524592898e+00
7.062243303486209101e+00
7.541777101537956440e+00
7.725586576193220978e+00
7.610947370008538826e+00
7.233610712054813874e+00
6.660504225301796311e+00
5.978948307415261176e+00
5.284017066069335300e+00
4.665795925030353786e+00
4.198177716704316609e+00
3.930525950686802883e+00
3.883072465117019423e+00
4.046376486719883481e+00
4.384628087578864353e+00
4.842101190292294355e+00
5.351706264266317348e+00
5.844397551710339478e+00
6.258167853048719032e+00
6.545506150991295513e+00
