2.500000000000000000e+00
2.500000000000000000e+00
2.818036913550293843e+00
3.396634955824759494e+00
4.154989567500678938e+00
4.999276542571375437e+00
5.833571222740773443e+00
6.570174612475186748e+00
7.138296027336743954e+00
7.490294588445274293e+00
7.605000262017766133e+00
7.487980554799841926e+00
7.168952776878625421e+00
6.696829453322999726e+00
6.133098955122518348e+00
5.544367456728394039e+00
4.994915520227245942e+00
4.540057307083725568e+00
4.220946459874822310e+00
4.061271216382285054e+00
4.066047973505007462e+00
4.222484426696286874e+00
4.502666167306111689e+00
4.867645698233152629e+00
5.272395609795729854e+00
5.671036258396576102e+00
