-3.330000000000000071e+00
2.000000000000223821e-03
3.334000000000000519e+00
6.666000000000000369e+00
9.998000000000001108e+00
1.333000000000000185e+01
1.666200000000000259e+01
1.999400000000000333e+01
2.332600000000000406e+01
2.665800000000000480e+01
2.999000000000000554e+01
3.332200000000000273e+01
3.665400000000000347e+01
3.998600000000000421e+01
4.331800000000000495e+01
4.665000000000000568e+01
4.998200000000000642e+01
5.331400000000000716e+01
5.664600000000000790e+01
5.997800000000000864e+01
6.331000000000000938e+01
6.664200000000001012e+01
6.997400000000000375e+01
7.330599999999999739e+01
7.663799999999999102e+01
7.996999999999998465e+01
